,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9529,Bochum,51.488,7.21399,Blondie's,51.47037031402491,7.210282087326049,Burger Joint
9530,Bochum,51.488,7.21399,Niggemann Food Frischemarkt,51.49991872411541,7.203908816731601,Food & Drink Shop
9531,Bochum,51.488,7.21399,Bäckerei Wickenburg,51.471683942929644,7.2473702996004015,Bakery
9532,Bochum,51.488,7.21399,Wochenmarkt Buddenbergplatz,51.477570261003464,7.224223643903253,Farmers Market
9533,Bochum,51.488,7.21399,Fräulein Coffea,51.473244739020245,7.218091566059432,Café
9534,Bochum,51.488,7.21399,Strätlingshof,51.475584,7.243709,German Restaurant
9535,Bochum,51.488,7.21399,I am love,51.472804946324956,7.214117287131802,Ice Cream Shop
9536,Bochum,51.488,7.21399,Jahrhunderthalle,51.481420771136236,7.1986336602795,Event Space
9537,Bochum,51.488,7.21399,Varieté et cetera,51.50410522489354,7.208254028743509,Performing Arts Venue
9538,Bochum,51.488,7.21399,Livingroom,51.479431145227025,7.219110286454309,German Restaurant
9539,Bochum,51.488,7.21399,Café Tucholsky,51.476236577941265,7.215345833478717,Café
9540,Bochum,51.488,7.21399,Goldkante,51.473722954594514,7.214759637210218,Bar
9541,Bochum,51.488,7.21399,Butterbrotbar,51.472523,7.214353,Sandwich Place
9542,Bochum,51.488,7.21399,Has Urfa Ocakbasi,51.481353388293144,7.211988790489835,Turkish Restaurant
9543,Bochum,51.488,7.21399,Casablanca,51.476706344358774,7.216559905229305,Indie Movie Theater
9544,Bochum,51.488,7.21399,EDEKA center Burkowski,51.48140189999999,7.209663499999999,Supermarket
9545,Bochum,51.488,7.21399,Sa-i,51.47700344561537,7.216757324270039,Asian Restaurant
9546,Bochum,51.488,7.21399,Nhy Star,51.47809359805173,7.217916403262496,Vietnamese Restaurant
9547,Bochum,51.488,7.21399,Tante Yurgan's,51.48616741986332,7.229632665959188,Café
9548,Bochum,51.488,7.21399,LWL-Industriemuseum Zeche Hannover,51.50446860957782,7.16508150100708,History Museum
9549,Bochum,51.488,7.21399,Schmidtmeier,51.45192265705462,7.192541222460516,Bakery
9550,Bochum,51.488,7.21399,Denn's BioMarkt,51.45831843025763,7.19740003273422,Organic Grocery
9551,Bochum,51.488,7.21399,Tippelsberg,51.50711420852487,7.226855179627479,Mountain
9552,Bochum,51.488,7.21399,röst.art - Kaffeerösterei und Lager,51.487335992041686,7.243468509952479,Coffee Roaster
9553,Bochum,51.488,7.21399,Takeshi,51.46631283074624,7.248470926612876,Sushi Restaurant
9554,Bochum,51.488,7.21399,Wiesental,51.461364382415915,7.209680834100348,Park
9555,Bochum,51.488,7.21399,Schauspielhaus,51.47246367867371,7.216850024274622,Theater
9556,Bochum,51.488,7.21399,Revierpark Gysenberg,51.531600743186644,7.255117893218994,Park
9557,Bochum,51.488,7.21399,Forsthaus,51.42979449276252,7.193469470331571,German Restaurant
9558,Bochum,51.488,7.21399,Die Currywurst,51.5335784218273,7.1666362276746165,Currywurst Joint
9559,Bochum,51.488,7.21399,Westpark,51.48225149393032,7.198598384857178,Park
9560,Bochum,51.488,7.21399,André's 1726,51.4195,7.276503,Restaurant
9561,Bochum,51.488,7.21399,Sushi & More,51.48066629043761,7.136054635047913,Sushi Restaurant
9562,Bochum,51.488,7.21399,THE ASH,51.494256,7.284248,American Restaurant
9563,Bochum,51.488,7.21399,Snack 'n' Roll Food Truck,51.427074566586064,7.287080632653517,Food Truck
9564,Bochum,51.488,7.21399,China Restaurant Jade,51.551794857701516,7.30953707395789,Asian Restaurant
9565,Bochum,51.488,7.21399,Mondpalast von Wanne-Eickel,51.530766330992414,7.152422781996285,Theater
9566,Bochum,51.488,7.21399,Eissalon Costantin,51.518149580805755,7.1032831680518145,Ice Cream Shop
9567,Bochum,51.488,7.21399,Q-West,51.44405616020249,7.259021545808127,College Cafeteria
9568,Bochum,51.488,7.21399,Schlosspark Weitmar,51.447329411318854,7.192364611619408,Park
9569,Bochum,51.488,7.21399,Café Adele,51.397524320213286,7.184887191142648,Café
9570,Bochum,51.488,7.21399,Botanischer Garten der Ruhr-Universität Bochum,51.44242358932975,7.2667889795952885,Botanical Garden
9571,Bochum,51.488,7.21399,il Torino,51.4483796329478,7.258529512229921,Pizza Place
9572,Bochum,51.488,7.21399,Himmelstreppe,51.487468,7.112222,Sculpture Garden
9573,Bochum,51.488,7.21399,Trulli,51.50766793160491,7.095611012821266,Italian Restaurant
9574,Bochum,51.488,7.21399,Zeche Zollverein,51.486487341653024,7.044081687927246,History Museum
9575,Bochum,51.488,7.21399,Eis Café Laconi,51.41685123872167,7.120906884230936,Café
9576,Bochum,51.488,7.21399,Burg Blankenstein,51.407054348826,7.23032059428224,Historic Site
9577,Bochum,51.488,7.21399,Schloss Steinhausen,51.4280949057833,7.322818206432065,German Restaurant
9578,Bochum,51.488,7.21399,Zeche Ewald,51.57121544679815,7.147696617683663,Monument / Landmark
9579,Bochum,51.488,7.21399,pfann*kuchen-hof,51.42079518334171,7.2784187483153495,German Restaurant
9580,Bochum,51.488,7.21399,Can DönerHaus,51.4463002659726,7.372201964027695,Doner Restaurant
9581,Bochum,51.488,7.21399,LWL-Industriemuseum Zeche Zollern II/IV,51.51836065032638,7.33380800833688,History Museum
9582,Bochum,51.488,7.21399,Plaza Madrid,51.51316542877325,7.098725193874469,Spanish Restaurant
9583,Bochum,51.488,7.21399,Seitenblick,51.416357259262504,7.234524182792565,German Restaurant
9584,Bochum,51.488,7.21399,Kokerei Zollverein,51.489694030899585,7.035026550292969,Historic Site
9585,Bochum,51.488,7.21399,Restaurant See Nami,51.43840628187091,7.278426499257633,Asian Restaurant
9586,Bochum,51.488,7.21399,Charly's Schalker,51.55879335364678,7.062943059226083,Pub
9587,Bochum,51.488,7.21399,Henrichshütte,51.40741754257073,7.188576646338958,Museum
9588,Bochum,51.488,7.21399,ZOOM Erlebniswelt,51.542412,7.11331,Zoo
9589,Bochum,51.488,7.21399,Diergardts Kühler Grund,51.404823651960804,7.204481887981683,German Restaurant
9590,Bochum,51.488,7.21399,Philharmonie Essen,51.44615432525774,7.010510711643193,Concert Hall
9591,Bochum,51.488,7.21399,Halde Hoheward,51.56855296643325,7.1703041890978,Mountain
9592,Bochum,51.488,7.21399,Casper's Café + Bistro,51.61429825241395,7.196367702289328,Café
9593,Bochum,51.488,7.21399,Lichtburg,51.45484161885762,7.0129705370396165,Movie Theater
9594,Bochum,51.488,7.21399,Banneke,51.45944961238541,7.007745308405585,Liquor Store
9595,Bochum,51.488,7.21399,Pfefferkorn,51.454345891447,7.012482655629866,Steakhouse
9596,Bochum,51.488,7.21399,REWE,51.416510162845874,7.122491763032788,Supermarket
9597,Bochum,51.488,7.21399,Nikolaus-Grill,51.47762518471664,7.037799954414368,Greek Restaurant
9598,Bochum,51.488,7.21399,Ruhr Museum,51.486053579330346,7.042608221921178,History Museum
9599,Bochum,51.488,7.21399,Jagdhaus Schellenberg,51.409679966438574,7.036646604537963,German Restaurant
9600,Bochum,51.488,7.21399,Zodiac,51.44144354435105,7.010918263301326,Vegetarian / Vegan Restaurant
9601,Bochum,51.488,7.21399,City-Grill Nieding,51.39138237077131,7.082667650033858,BBQ Joint
9602,Bochum,51.488,7.21399,Hotel Shanghai,51.45610645628684,7.016972854137281,Nightclub
9603,Bochum,51.488,7.21399,Eiscafé Plückthun,51.390334327463094,7.0833133531936285,Ice Cream Shop
9604,Bochum,51.488,7.21399,Copa Ca Backum,51.60274228263051,7.13888720077991,Pool
9605,Bochum,51.488,7.21399,Zeche Carl,51.49624984764252,7.011974032078824,Concert Hall
9606,Bochum,51.488,7.21399,Daktari Cocktailbar,51.44862274702077,7.013031805766361,Cocktail Bar
9607,Bochum,51.488,7.21399,Ruhrfestspielhaus Recklinghausen,51.62063161509165,7.185909174204524,Convention Center
9608,Bochum,51.488,7.21399,Cavos Couzina,51.397247161368234,7.079711690384828,Greek Restaurant
9609,Bochum,51.488,7.21399,toom Baumarkt,51.441795191872004,7.351037740540164,Hardware Store
9610,Bochum,51.488,7.21399,Museum Folkwang,51.442573110291896,7.00453519821167,Art Museum
9611,Bochum,51.488,7.21399,Bistecca,51.442841,7.006719,Italian Restaurant
9612,Bochum,51.488,7.21399,Konsumreform,51.45917116601885,7.013398549349559,Café
9613,Bochum,51.488,7.21399,Südtribüne,51.4918584186485,7.451863288879394,Soccer Stadium
9614,Bochum,51.488,7.21399,"Drago Restaurant ""In der Zornigen Ameise""",51.43068777285728,7.055847118523095,Steakhouse
9615,Bochum,51.488,7.21399,Backbord,51.43625574100303,7.005169463032465,Bakery
9616,Bochum,51.488,7.21399,Westpark,51.51049195018507,7.448537349700929,Park
9617,Bochum,51.488,7.21399,Pizzeria Nuova Margherita,51.47924798518035,7.004155912663,Pizza Place
9618,Bochum,51.488,7.21399,Café Extrablatt,51.43812076992274,7.333370469273039,Café
9619,Bochum,51.488,7.21399,Dehner Garten-Center,51.45635010653176,7.353085290670655,Garden Center
9620,Bochum,51.488,7.21399,Kletterhalle Bergwerk,51.54264942100074,7.409461972396197,Climbing Gym
9621,Bochum,51.488,7.21399,Le Chat Noir,51.4396491171171,7.010553993492283,Wine Bar
9622,Bochum,51.488,7.21399,Eddi's Durst & Wurst-Express,51.451732469784545,7.376546467716028,BBQ Joint
9623,Bochum,51.488,7.21399,Unperfekthaus,51.45900746153957,7.007351517677307,Restaurant
9624,Bochum,51.488,7.21399,Sorelli's Frozen Yogurt & Eisbar,51.428398989437675,7.002861439642896,Café
9625,Bochum,51.488,7.21399,Nirvana,51.43308553217962,7.002042716511929,Turkish Restaurant
9626,Bochum,51.488,7.21399,Casal,51.446111,6.975439,Ice Cream Shop
9627,Bochum,51.488,7.21399,FitX Studio Essen-Bergerhausen,51.4367591,7.0457904,Gym / Fitness Center
9628,Bochum,51.488,7.21399,sattgrün,51.45395565349363,7.011326454145386,Vegetarian / Vegan Restaurant
9629,Bochum,51.488,7.21399,Projekt Zweibar,51.43994043997428,7.006200191981367,Café
9630,Bochum,51.488,7.21399,Bikertreff Haus Scheppen,51.39829068679722,7.047925629444244,Beer Garden
9631,Bochum,51.488,7.21399,Panoptikum,51.46111660585175,7.018596467276953,Pub
9632,Bochum,51.488,7.21399,Revierpark Wischlingen,51.52108094856481,7.403411865234375,Park
9633,Bochum,51.488,7.21399,Mr. Nam 68,51.45860891918361,7.007082539766244,Vietnamese Restaurant
9634,Bochum,51.488,7.21399,S.Presso,51.61500316470672,7.1961133532999915,Italian Restaurant
9635,Bochum,51.488,7.21399,Nordsternpark,51.52278050052438,7.034549117088317,Park
9636,Bochum,51.488,7.21399,I AM LOVE,51.4426290538387,7.018465636705086,Ice Cream Shop
9637,Bochum,51.488,7.21399,Mintrops Landhotel,51.41745164133904,7.126115855463207,Hotel
9638,Bochum,51.488,7.21399,LWL-Industriemuseum Zeche Nachtigall,51.42921756419388,7.31322857458659,History Museum
9639,Bochum,51.488,7.21399,Tremoniapark,51.503616,7.437025,Park
9640,Bochum,51.488,7.21399,Grillo-Theater,51.454622784863915,7.012504423448701,Theater
9641,Bochum,51.488,7.21399,Hans im Glück - Burgergrill,51.429522163852454,7.003455460730493,Burger Joint
9642,Bochum,51.488,7.21399,Tio Pepe,51.441462569005346,7.01583888434176,Spanish Restaurant
9643,Bochum,51.488,7.21399,Red Dot Design Museum,51.48792369909651,7.045079469680786,Art Museum
9644,Bochum,51.488,7.21399,Sailor’s Pub,51.43259599601777,7.001633132735028,Pub
9645,Bochum,51.488,7.21399,Pizzeria Funghi 3,51.439829204134334,7.023395032488793,Pizza Place
9646,Bochum,51.488,7.21399,Bergmann Bier Kiosk,51.513126,7.4557056,Beer Store
9647,Bochum,51.488,7.21399,Rombergpark,51.4794184676888,7.464780807495117,Park
9648,Bochum,51.488,7.21399,Grugapark,51.427791852626456,6.9879913330078125,Park
9649,Bochum,51.488,7.21399,Palladio,51.429365756099,7.003197738501749,Italian Restaurant
9650,Bochum,51.488,7.21399,Grüne Mitte,51.46182209796162,7.009658962408555,Park
9651,Bochum,51.488,7.21399,Margarethenhöhe,51.43161868870977,6.9763975227643025,Historic Site
9652,Bochum,51.488,7.21399,Rüttenscheider Hausbrauerei,51.43150369258693,7.004473078251702,Brewery
9653,Bochum,51.488,7.21399,kieztörtchen,51.50365175554461,7.453454197596197,Café
9654,Bochum,51.488,7.21399,Altes Schiffshebewerk,51.61681745421067,7.325692176818848,Historic Site
9655,Bochum,51.488,7.21399,Tausend-Freunde-Mauer,51.55547197218651,7.065974162740578,Historic Site
9656,Bochum,51.488,7.21399,Froilein Meier,51.50409477028027,7.449451400958294,Café
9657,Bochum,51.488,7.21399,Stadtgarten,51.44579626059569,7.012431621551514,Park
9658,Bochum,51.488,7.21399,Aalto Musiktheater,51.446671415794015,7.013466829197934,Opera House
9659,Bochum,51.488,7.21399,Venezia,51.43939178552952,7.006063804970688,Italian Restaurant
9660,Bochum,51.488,7.21399,Lua,51.456596,7.007492,Vietnamese Restaurant
9661,Bochum,51.488,7.21399,de Prins,51.44287535076322,7.01585266163357,Pub
9662,Bochum,51.488,7.21399,Tante Amanda,51.53821552853076,7.363957341071525,Beer Garden
9663,Bochum,51.488,7.21399,Neues Schwarz Kaffeerösterei,51.505767648908524,7.468989237303296,Coffee Roaster
9664,Bochum,51.488,7.21399,Café Lotte,51.50513047572103,7.465481566397618,Café
9665,Bochum,51.488,7.21399,Trattoria Ciccio's,51.50012255120576,7.451986513233963,Trattoria/Osteria
9666,Bochum,51.488,7.21399,Sapori d'Italia,51.51314406738296,7.4537042127678905,Italian Restaurant
9667,Bochum,51.488,7.21399,Akropolis,51.38442219765643,7.028796894489119,Greek Restaurant
9668,Bochum,51.488,7.21399,Stoffwechsel,51.43719507429708,7.007766111002655,Restaurant
9669,Bochum,51.488,7.21399,Sweet Chilli,51.512946862007595,7.447773664006791,Indian Restaurant
9670,Bochum,51.488,7.21399,Sushi Haus,51.43221440198415,7.003661923599232,Sushi Restaurant
9671,Bochum,51.488,7.21399,Signal Iduna Park,51.49286041521639,7.451884746551514,Soccer Stadium
9672,Bochum,51.488,7.21399,Seaside Beach,51.40673785789671,7.0202842427177545,Beach
9673,Bochum,51.488,7.21399,Cantina Italiana,51.437926172306845,7.012619218618334,Italian Restaurant
9674,Bochum,51.488,7.21399,Tofino,51.44217912206122,7.017457309618371,Burger Joint
9675,Bochum,51.488,7.21399,Baldeneysee Regattaturm,51.40315941640676,7.008516364627718,Scenic Lookout
9676,Bochum,51.488,7.21399,200g Grill & Bar,51.44062023057758,6.995952876929933,Burger Joint
9677,Bochum,51.488,7.21399,Shere Punjab,51.442784,7.019064,Indian Restaurant
9678,Bochum,51.488,7.21399,Marktkauf,51.55099651077557,7.085887503657783,Big Box Store
9679,Bochum,51.488,7.21399,Fredenbaumpark,51.53743764661096,7.4442243576049805,Park
9680,Bochum,51.488,7.21399,Galata,51.44006188584764,7.006214462412607,Doner Restaurant
9681,Bochum,51.488,7.21399,Miamamia am Stern,51.4367652754948,7.005341044049754,Café
9682,Bochum,51.488,7.21399,KimBaBBOX,51.5047509970375,7.459289759967004,Sushi Restaurant
9683,Bochum,51.488,7.21399,Coffee Pirates Kaffeerösterei,51.426076,7.00215,Café
9684,Bochum,51.488,7.21399,BVB FanWelt,51.49374159391696,7.449972946987769,Sporting Goods Shop
9685,Bochum,51.488,7.21399,Calumet Photographic,51.45559900519419,7.010212871865589,Camera Store
9686,Bochum,51.488,7.21399,Neues Schwarz Kaffeebar,51.51323547306139,7.468250825890288,Coffee Shop
9687,Bochum,51.488,7.21399,Café Erdmann,51.50908685389361,7.447140409200473,Café
9688,Bochum,51.488,7.21399,Marlene Bar,51.51344469285725,7.454195378802602,Nightclub
9689,Bochum,51.488,7.21399,Berger Hof,51.344307329504915,7.193217986807371,Farm
9690,Bochum,51.488,7.21399,Wasserschloß Wittringen,51.56004180490141,6.981309336329798,Castle
9691,Bochum,51.488,7.21399,Steakhouse Rodizio,51.495162,7.442051,Steakhouse
9692,Bochum,51.488,7.21399,Westfalenpark,51.49555901643561,7.4765610694885245,Park
9693,Bochum,51.488,7.21399,Suppenfabrik,51.51359103891134,7.478386527649677,Soup Place
9694,Bochum,51.488,7.21399,Opernhaus,51.51083792527648,7.461907329288675,Opera House
9695,Bochum,51.488,7.21399,Luck in a Cup,51.42532328711952,7.002047874113207,Southern / Soul Food Restaurant
9696,Bochum,51.488,7.21399,Schilling,51.504385,7.452868,Greek Restaurant
9697,Bochum,51.488,7.21399,Café LIVRES,51.44248613532841,7.018186083220102,Café
9698,Bochum,51.488,7.21399,Restaurant Kara's,51.508791923358864,7.453191410247364,Mediterranean Restaurant
9699,Bochum,51.488,7.21399,Privatbrauerei Jacob Stauder,51.49678500877951,7.021365915638275,Brewery
9700,Bochum,51.488,7.21399,Kika's Eiscafe,51.388158,7.002625,Ice Cream Shop
9701,Bochum,51.488,7.21399,Lezzet,51.50490603850071,7.464208772286585,Doner Restaurant
9702,Bochum,51.488,7.21399,Lemongrass,51.51417211580594,7.473053236003132,Vietnamese Restaurant
9703,Bochum,51.488,7.21399,Miamamia am Park,51.43234479848671,7.004074729670424,Café
9704,Bochum,51.488,7.21399,Wasserschloss Werdringen,51.37872620458931,7.421962644153172,History Museum
9705,Bochum,51.488,7.21399,dm-drogerie markt,51.39090504187567,7.082648613830884,Drugstore
9706,Bochum,51.488,7.21399,Wehr am Baldeneysee,51.39695654255809,7.001981735229492,Dam
9707,Bochum,51.488,7.21399,BierCafé West,51.511253155581834,7.44764165979712,Beer Bar
9708,Bochum,51.488,7.21399,NORDSEE,51.514412426628816,7.462416346120151,Seafood Restaurant
9709,Bochum,51.488,7.21399,Gasthaus Zum Brenner,51.434952,7.007809,Restaurant
9710,Bochum,51.488,7.21399,Golfhotel Vesper,51.31463271112319,7.233056733424984,Hotel
9711,Bochum,51.488,7.21399,Mayersche Buchhandlung,51.51440430673332,7.463835182592187,Bookstore
9712,Bochum,51.488,7.21399,Konzerthaus Dortmund,51.516174,7.466414,Concert Hall
9713,Bochum,51.488,7.21399,Habibiz,51.43750844835588,7.004851716709181,Falafel Restaurant
9714,Bochum,51.488,7.21399,Haus Stemberg,51.331424,7.090971,Restaurant
9715,Bochum,51.488,7.21399,Café Creperie,51.57984804614821,7.050787030850085,Café
9716,Bochum,51.488,7.21399,Kartoffel-Lord,51.51615906845427,7.465920740805984,Vegetarian / Vegan Restaurant
9717,Bochum,51.488,7.21399,Thalia,51.43743379,6.95406391,Bookstore
9718,Bochum,51.488,7.21399,Kuhbar,51.51361055455566,7.47817632737928,Ice Cream Shop
9719,Bochum,51.488,7.21399,BECHELTE sports & med,51.38359041219166,7.448310266764282,Gym
9720,Bochum,51.488,7.21399,Dortmunder Wochenmarkt,51.51304089033939,7.464397083140797,Farmers Market
9721,Bochum,51.488,7.21399,Wohnzimmer Cafebar,51.50544232468513,7.457806893087159,Café
9722,Bochum,51.488,7.21399,dean&david,51.513198811270044,7.460362440179908,Salad Place
9723,Bochum,51.488,7.21399,Museum für Kunst- und Kulturgeschichte,51.5167014343904,7.463107109069824,Museum
9724,Bochum,51.488,7.21399,Betten Bormann,51.51405298,7.48370701,Mattress Store
9725,Bochum,51.488,7.21399,Wurst Willi,51.51446272815462,7.460386176620428,Food Truck
9726,Bochum,51.488,7.21399,Villa Hügel,51.406835741757604,7.008869647979736,History Museum
9727,Bochum,51.488,7.21399,Tetraeder (Halde Beckstraße),51.52748255979751,6.959817409515381,Scenic Lookout
9728,Bochum,51.488,7.21399,Motel One Essen,51.45582037746649,7.010920851623413,Hotel
9729,Bochum,51.488,7.21399,Vapiano,51.512699652393174,7.463251143562957,Italian Restaurant
9730,Bochum,51.488,7.21399,Pizzeria D'Angelo Il,51.503019909359814,7.464481396801183,Pizza Place
9731,Bochum,51.488,7.21399,Villa Au,51.346803590474735,7.1149457803962735,Italian Restaurant
9732,Bochum,51.488,7.21399,Kentucky Fried Chicken,51.47743488176666,6.983219899119977,Fried Chicken Joint
9733,Bochum,51.488,7.21399,La Tombola,51.38825540387187,7.001725544230916,Pizza Place
9734,Bochum,51.488,7.21399,Fukuoka Sushi Company,51.51638050185721,7.468733252106428,Sushi Restaurant
9735,Bochum,51.488,7.21399,Rüttenscheider Stern,51.43751415992541,7.005417096020276,Plaza
9736,Bochum,51.488,7.21399,Flayva Coffee & Tea Lounge,51.515520362848214,7.464161834154561,Café
9737,Bochum,51.488,7.21399,New Islands,51.51384286051109,7.475153375178934,Restaurant
9738,Bochum,51.488,7.21399,Lichtspiel und Kunsttheater Schauburg,51.517383003725826,7.465054382080654,Indie Movie Theater
9739,Bochum,51.488,7.21399,Cigköftem,51.52070366108302,7.464927052453118,Cigkofte Place
9740,Bochum,51.488,7.21399,Taberna Andaluza,51.523272,7.472443,Spanish Restaurant
9741,Bochum,51.488,7.21399,Nhy Star,51.5157926651197,7.463948991444387,Vietnamese Restaurant
9742,Bochum,51.488,7.21399,Pfefferkorn am Markt,51.51364770649427,7.466489740564013,German Restaurant
9743,Bochum,51.488,7.21399,Domicil,51.51565221366948,7.463907119081296,Jazz Club
9744,Bochum,51.488,7.21399,Restaurant Bosporus,51.50313620713561,7.464602618161965,Turkish Restaurant
9745,Bochum,51.488,7.21399,Küchen-Wirtschaft Bismarck,51.512918346665764,7.483264405154789,Gastropub
9746,Bochum,51.488,7.21399,Grusellabyrinth NRW,51.51850283009433,6.959350988449142,Theme Park Ride / Attraction
9747,Bochum,51.488,7.21399,Namu,51.51272920299205,7.470040714887413,Korean Restaurant
9748,Bochum,51.488,7.21399,Indoor Skydiving,51.52258181289243,6.964589007067484,Theme Park Ride / Attraction
9749,Bochum,51.488,7.21399,Lidl,51.44178733750685,6.9780637701702855,Supermarket
9750,Bochum,51.488,7.21399,Café Lotte Brasserie,51.513757974156015,7.4748440384423755,Café
9751,Bochum,51.488,7.21399,Pasta Lounge,51.51309586903497,7.482819721347033,Italian Restaurant
9752,Bochum,51.488,7.21399,Café Crème,51.51217729187844,7.469279297459375,Café
9753,Bochum,51.488,7.21399,Rossmann,51.63888181108448,7.260879351248289,Drugstore
9754,Bochum,51.488,7.21399,Curry Heini,51.623472270691074,7.398198945576722,Diner
9755,Bochum,51.488,7.21399,Big Boost Burger,51.519866468698915,7.488097080412432,Burger Joint
9756,Bochum,51.488,7.21399,Pizzeria Sole Mio,51.48261007198108,7.4961829820507475,Italian Restaurant
9757,Bochum,51.488,7.21399,Glowing Rooms,51.513083298209466,7.474433771537789,Mini Golf
9758,Bochum,51.488,7.21399,Decathlon,51.3880051,7.4412195,Sporting Goods Shop
9759,Bochum,51.488,7.21399,Rush Hour,51.520897701438805,7.488036596750432,Nightclub
9760,Bochum,51.488,7.21399,Golfclub Felderbach Sprockhövel e.V.,51.31466344363874,7.233385527649416,Golf Course
9761,Bochum,51.488,7.21399,Sakura Sushi Wuppertal,51.31167392017497,7.249024131653169,Japanese Restaurant
9762,Utrecht,52.08979,5.11415,The Village Coffee & Music,52.094956,5.120178,Coffee Shop
9763,Utrecht,52.08979,5.11415,Bigoli,52.092683,5.119249,Sandwich Place
9764,Utrecht,52.08979,5.11415,Il mulino,52.09856106454204,5.113944652154753,Ice Cream Shop
9765,Utrecht,52.08979,5.11415,EKKO,52.09752487231007,5.114554438798994,Music Venue
9766,Utrecht,52.08979,5.11415,Koffie Leute Brauhaus,52.079445,5.122588,Coffee Shop
9767,Utrecht,52.08979,5.11415,De WorkOut,52.09497942645069,5.116320218976397,Gym / Fitness Center
9768,Utrecht,52.08979,5.11415,IJskiosk Venezia,52.09236205212771,5.1169060210376935,Ice Cream Shop
9769,Utrecht,52.08979,5.11415,Eye hotel,52.095445322412594,5.121778711245215,Hotel
9770,Utrecht,52.08979,5.11415,Beers & Barrels,52.09193849022204,5.1168942968526565,American Restaurant
9771,Utrecht,52.08979,5.11415,Roberto Gelato,52.098849,5.136149,Ice Cream Shop
9772,Utrecht,52.08979,5.11415,Griftpark,52.09804384601744,5.121263817953034,Park
9773,Utrecht,52.08979,5.11415,Domtoren,52.09076184202818,5.121324021633885,Monument / Landmark
9774,Utrecht,52.08979,5.11415,Wilhelminapark,52.08615185068389,5.140743255615234,Park
9775,Utrecht,52.08979,5.11415,WT Urban Cafe & Kitchen,52.075497,5.120699,Mediterranean Restaurant
9776,Utrecht,52.08979,5.11415,Dogma Hotdogbar,52.094192745886645,5.11919969077596,Hot Dog Joint
9777,Utrecht,52.08979,5.11415,Behind Bars,52.088576989297216,5.122201919078621,Cocktail Bar
9778,Utrecht,52.08979,5.11415,De Klub,52.07557978919779,5.107396585713113,Bistro
9779,Utrecht,52.08979,5.11415,Bloemenmarkt,52.09355105088044,5.122593132268627,Flower Shop
9780,Utrecht,52.08979,5.11415,Kounosuke,52.0795209521322,5.12290429533707,Japanese Restaurant
9781,Utrecht,52.08979,5.11415,De Bierverteller,52.08272,5.1232934,Beer Store
9782,Utrecht,52.08979,5.11415,De Pizza Bakkers,52.091762,5.131658,Pizza Place
9783,Utrecht,52.08979,5.11415,Brewpub De Kromme Haring,52.07556419292683,5.107525065786018,Pub
9784,Utrecht,52.08979,5.11415,Belgisch Biercafé Olivier,52.09072968964193,5.115754251047372,Beer Bar
9785,Utrecht,52.08979,5.11415,Pesto,52.08286,5.107775,Italian Restaurant
9786,Utrecht,52.08979,5.11415,Louis Hartlooper Complex,52.08175209677094,5.124147029629959,Indie Movie Theater
9787,Utrecht,52.08979,5.11415,Bagels & Beans,52.08947560639216,5.117870840598303,Bagel Shop
9788,Utrecht,52.08979,5.11415,TivoliVredenburg,52.09249795498482,5.1120633984194646,Concert Hall
9789,Utrecht,52.08979,5.11415,'t Koffieboontje,52.09371041626908,5.116645665662023,Coffee Shop
9790,Utrecht,52.08979,5.11415,Rum Club,52.092147,5.116656,Bar
9791,Utrecht,52.08979,5.11415,Het Muzieklokaal,52.09723552117584,5.115244144988423,Restaurant
9792,Utrecht,52.08979,5.11415,Broei,52.079284661099166,5.1230686937321614,Vegetarian / Vegan Restaurant
9793,Utrecht,52.08979,5.11415,Zwembad Krommerijn,52.08275062761142,5.157772878525625,Pool
9794,Utrecht,52.08979,5.11415,'t Oude Pothuys,52.08627879720179,5.121911575006246,Pub
9795,Utrecht,52.08979,5.11415,Amazing Oriental 東方行,52.10255179907177,5.096824691132828,Grocery Store
9796,Utrecht,52.08979,5.11415,Springhaver Theater,52.08820829268549,5.1191801195495765,Indie Movie Theater
9797,Utrecht,52.08979,5.11415,Broodje Mario 2,52.09348956816924,5.1207000438618495,Sandwich Place
9798,Utrecht,52.08979,5.11415,Café - Restaurant Graaf Floris,52.09097509999999,5.1204247,Restaurant
9799,Utrecht,52.08979,5.11415,Ān Ān,52.09438171383393,5.119486013653741,Vietnamese Restaurant
9800,Utrecht,52.08979,5.11415,Botanische Tuinen,52.08794229861904,5.169553493848747,Garden
9801,Utrecht,52.08979,5.11415,Metaalkathedraal,52.08196076894427,5.06713840329729,Art Gallery
9802,Utrecht,52.08979,5.11415,Domplein,52.0906857866101,5.121691585342332,Plaza
9803,Utrecht,52.08979,5.11415,American Steakhouse Broadway,52.091632,5.117392,Steakhouse
9804,Utrecht,52.08979,5.11415,Ohøj,52.07633468714234,5.114209654946856,Coffee Shop
9805,Utrecht,52.08979,5.11415,Ledig Erf,52.08170800568583,5.123738832431535,Bar
9806,Utrecht,52.08979,5.11415,Het Spoorwegmuseum,52.087139289381916,5.131664021338956,Museum
9807,Utrecht,52.08979,5.11415,Loetje,52.09183288608472,5.121436725920376,Steakhouse
9808,Utrecht,52.08979,5.11415,Van Der Valk Hotel Utrecht,52.06115525168811,5.108355260446192,Hotel
9809,Utrecht,52.08979,5.11415,Bar Cava,52.0922,5.1191816,Bar
